router,host,sim_time,created,started,relayed,aborted,dropped,removed,delivered,delivery_prob,response_prob,overhead_ratio,latency_avg,latency_med,hopcount_avg,hopcount_med,buffertime_avg,buffertime_med
0,210.0,3600.1,120.0,81465.0,41444.0,39979.0,37119.0,0.0,28.0,0.2333,0.0,1479.1429,1026.4071,965.7,7.3571,7.0,277.6684,197.6
0,220.0,3600.1,120.0,88698.0,44368.0,44269.0,39765.0,0.0,30.0,0.25,0.0,1477.9333,1038.6767,877.5,7.3667,7.0,262.1265,191.2
0,230.0,3600.1,120.0,101103.0,52833.0,48210.0,48056.0,0.0,35.0,0.2917,0.0,1508.5143,1058.4486,1013.7,7.3429,7.0,235.9899,168.9
0,240.0,3600.1,120.0,108465.0,56028.0,52370.0,50982.0,0.0,35.0,0.2917,0.0,1599.8,984.7171,848.1,7.7143,7.0,232.3961,164.9
0,250.0,3600.1,120.0,113751.0,59647.0,54030.0,54333.0,0.0,33.0,0.275,0.0,1806.4848,864.1758,678.1,6.3939,6.0,232.4124,166.2
0,260.0,3600.1,120.0,127444.0,66586.0,60788.0,61063.0,0.0,33.0,0.275,0.0,2016.7576,883.3848,606.2,7.2727,6.0,218.0658,153.1
0,270.0,3600.1,120.0,131260.0,67004.0,64170.0,61360.0,0.0,32.0,0.2667,0.0,2092.875,1068.0125,937.1,8.6875,8.0,221.7473,158.3
0,280.0,3600.1,120.0,139935.0,71604.0,68231.0,65700.0,0.0,32.0,0.2667,0.0,2236.625,941.65,917.5,7.0,6.0,214.0837,151.0
0,290.0,3600.1,120.0,151633.0,78388.0,73142.0,72312.0,0.0,32.0,0.2667,0.0,2448.625,939.9469,788.0,7.5625,7.0,210.8411,147.3
0,300.0,3600.1,120.0,162145.0,84956.0,77090.0,78655.0,0.0,31.0,0.2583,0.0,2739.5161,864.271,669.6,7.871,7.0,202.4432,139.9
0,310.0,3600.1,120.0,165946.0,87409.0,78438.0,80902.0,0.0,25.0,0.2083,0.0,3495.36,929.596,732.4,8.76,6.0,195.4635,137.6
0,320.0,3600.1,120.0,185626.0,96480.0,89012.0,89747.0,0.0,32.0,0.2667,0.0,3014.0,910.8062,864.4,8.875,9.0,187.9814,130.6
0,330.0,3600.1,120.0,191364.0,100268.0,90981.0,93278.0,0.0,31.0,0.2583,0.0,3233.4516,1087.0194,1008.3,9.8065,9.0,187.0484,130.6
0,340.0,3600.1,120.0,199803.0,105184.0,94484.0,97983.0,0.0,32.0,0.2667,0.0,3286.0,943.0625,636.1,9.125,8.0,181.797,126.8
0,350.0,3600.1,120.0,212648.0,113666.0,98853.0,106169.0,0.0,27.0,0.225,0.0,4208.8519,818.0148,654.4,8.7037,7.0,172.9836,121.0
0,360.0,3600.1,120.0,219981.0,112485.0,107354.0,104956.0,0.0,28.0,0.2333,0.0,4016.3214,923.8464,846.2,9.5714,8.0,179.1862,125.5
0,370.0,3600.1,120.0,235209.0,122099.0,112962.0,114287.0,0.0,29.0,0.2417,0.0,4209.3103,985.2276,772.4,8.5517,8.0,172.481,121.6
0,380.0,3600.1,120.0,242933.0,125071.0,117723.0,117071.0,0.0,33.0,0.275,0.0,3789.0303,1101.7182,948.2,10.303,8.0,171.2199,119.0
0,390.0,3600.1,120.0,255004.0,132152.0,122672.0,123782.0,0.0,27.0,0.225,0.0,4893.5185,910.937,729.9,9.5926,10.0,167.3469,117.3
0,400.0,3600.1,120.0,266405.0,138791.0,127437.0,130274.0,0.0,32.0,0.2667,0.0,4336.2188,626.6156,518.8,6.9688,7.0,165.7455,113.8
0,410.0,3600.1,120.0,275067.0,143852.0,131022.0,135210.0,0.0,33.0,0.275,0.0,4358.1515,924.5909,730.9,9.3333,8.0,161.3058,112.7
0,420.0,3600.1,120.0,291889.0,152043.0,139665.0,143086.0,0.0,34.0,0.2833,0.0,4470.8529,951.8353,773.3,8.3824,8.0,159.8971,111.2
0,430.0,3600.1,120.0,304658.0,159309.0,145164.0,150097.0,0.0,32.0,0.2667,0.0,4977.4063,906.6125,785.0,10.7813,8.0,156.4609,107.7
0,440.0,3600.1,120.0,319101.0,168197.0,150701.0,158791.0,0.0,29.0,0.2417,0.0,5798.8966,853.3207,527.3,10.1379,8.0,154.689,107.2
0,450.0,3600.1,120.0,332166.0,174022.0,157929.0,164373.0,0.0,28.0,0.2333,0.0,6214.0714,809.4821,760.7,10.6429,9.0,151.0016,105.0
0,460.0,3600.1,120.0,344975.0,180772.0,163991.0,170947.0,0.0,30.0,0.25,0.0,6024.7333,736.9167,604.9,7.6667,5.0,147.879,103.3
0,470.0,3600.1,120.0,356675.0,188090.0,168365.0,178109.0,0.0,28.0,0.2333,0.0,6716.5,860.0857,595.3,10.4286,8.0,146.0582,102.8
0,480.0,3600.1,120.0,367041.0,193700.0,173095.0,183462.0,0.0,29.0,0.2417,0.0,6678.3103,814.9448,641.2,9.1724,8.0,143.05,99.3
0,490.0,3600.1,120.0,376485.0,195859.0,180374.0,185457.0,0.0,30.0,0.25,0.0,6527.6333,876.1067,715.5,9.5667,9.0,145.5215,101.9
0,500.0,3600.1,120.0,397671.0,210406.0,187018.0,199856.0,0.0,37.0,0.3083,0.0,5685.6486,851.4514,657.0,10.3514,8.0,138.6867,96.2
0,40.0,7200.0,242.0,8668.0,4401.0,4261.0,3601.0,0.0,48.0,0.1983,0.0,90.6875,2124.3938,1832.1,3.7708,4.0,992.5071,783.5
0,50.0,7200.0,242.0,12705.0,6178.0,6522.0,5180.0,0.0,51.0,0.2107,0.0,120.1373,1636.9667,1375.7,3.4314,3.0,934.9203,751.2
0,60.0,7200.0,242.0,17406.0,8833.0,8568.0,7584.0,0.0,51.0,0.2107,0.0,172.1961,1870.4627,1554.5,4.6667,4.0,778.2873,617.7
0,70.0,7200.0,242.0,23312.0,11705.0,11596.0,10266.0,0.0,47.0,0.1942,0.0,248.0426,1908.5234,1472.3,4.5957,5.0,694.6562,536.3
0,80.0,7200.0,242.0,32602.0,16898.0,15697.0,15168.0,0.0,53.0,0.219,0.0,317.8302,1819.4887,1414.8,5.6604,5.0,579.5678,419.7
0,90.0,7200.0,242.0,38794.0,19969.0,18815.0,18110.0,0.0,52.0,0.2149,0.0,383.0192,1932.6923,1368.5,5.2885,4.0,542.7639,406.7
0,100.0,7200.0,242.0,47380.0,24094.0,23276.0,21957.0,0.0,53.0,0.219,0.0,453.6038,1842.7528,1707.4,6.3019,6.0,501.6199,373.8
0,110.0,7200.0,242.0,55451.0,28575.0,26857.0,26221.0,0.0,55.0,0.2273,0.0,518.5455,1928.3164,1745.2,6.4545,6.0,460.292,339.1
0,120.0,7200.0,242.0,67711.0,35870.0,31827.0,33328.0,0.0,45.0,0.186,0.0,796.1111,1558.1067,1361.0,7.0444,6.0,408.7199,300.1
0,130.0,7200.0,242.0,78171.0,41284.0,36860.0,38464.0,0.0,50.0,0.2066,0.0,824.68,1767.084,1573.0,6.96,6.0,381.5802,271.6
0,140.0,7200.0,242.0,89600.0,47470.0,42100.0,44437.0,0.0,46.0,0.1901,0.0,1030.9565,1643.6522,1189.1,6.9348,6.0,368.75,265.3
0,150.0,7200.0,242.0,101225.0,54091.0,47105.0,50826.0,0.0,52.0,0.2149,0.0,1039.2115,1736.7135,1398.2,8.6731,8.0,350.871,251.3
0,160.0,7200.0,242.0,115198.0,61639.0,53519.0,58129.0,0.0,46.0,0.1901,0.0,1338.9783,1545.1022,1149.7,8.1957,7.0,327.5218,236.2
0,170.0,7200.0,242.0,128139.0,68163.0,59937.0,64460.0,0.0,54.0,0.2231,0.0,1261.2778,1618.2444,1331.6,7.6296,7.0,314.1288,223.8
0,180.0,7200.0,242.0,142444.0,74881.0,67517.0,70982.0,0.0,46.0,0.1901,0.0,1626.8478,1306.5348,1162.5,7.5652,7.0,306.6834,215.9
0,190.0,7200.0,242.0,154937.0,82125.0,72763.0,78047.0,0.0,48.0,0.1983,0.0,1709.9375,1733.475,1497.8,9.6875,8.0,294.523,207.7
0,200.0,7200.0,242.0,172807.0,91158.0,81589.0,86848.0,0.0,49.0,0.2025,0.0,1859.3673,1409.0102,1069.1,7.6939,7.0,278.3954,197.8
0,210.0,7200.0,242.0,184765.0,97297.0,87405.0,92709.0,0.0,56.0,0.2314,0.0,1736.4464,1678.5982,1444.0,8.9821,8.0,280.088,199.7
0,220.0,7200.0,242.0,204103.0,107785.0,96237.0,102965.0,0.0,50.0,0.2066,0.0,2154.7,1677.428,1339.0,9.88,8.0,263.4526,186.8
0,230.0,7200.0,242.0,227160.0,121731.0,105351.0,116709.0,0.0,56.0,0.2314,0.0,2172.7679,1375.0054,1204.0,8.9286,8.0,244.8456,172.6
0,240.0,7200.0,242.0,242785.0,130528.0,112174.0,125315.0,0.0,53.0,0.219,0.0,2461.7925,1388.7151,1052.0,9.2453,7.0,239.5256,168.4
0,250.0,7200.0,242.0,258947.0,140449.0,118437.0,134917.0,0.0,62.0,0.2562,0.0,2264.3065,1452.9677,1003.5,8.7419,7.0,235.4353,166.2
0,260.0,7200.0,242.0,284375.0,152977.0,131308.0,147343.0,0.0,49.0,0.2025,0.0,3120.9796,1462.2469,978.4,9.4082,8.0,225.4148,157.5
0,270.0,7200.0,242.0,298982.0,159787.0,139101.0,153912.0,0.0,47.0,0.1942,0.0,3398.7234,1417.9851,1023.5,9.7021,8.0,221.5795,154.9
0,280.0,7200.0,242.0,314807.0,168917.0,145788.0,162835.0,0.0,49.0,0.2025,0.0,3446.2857,1429.9735,1097.7,9.449,7.0,217.3416,152.1
0,290.0,7200.0,242.0,338733.0,181613.0,157045.0,175287.0,0.0,48.0,0.1983,0.0,3782.6042,1428.3,943.0,10.4583,8.0,212.041,148.9
0,300.0,7200.0,242.0,362499.0,196146.0,166246.0,189581.0,0.0,50.0,0.2066,0.0,3921.92,1386.586,927.0,10.28,8.0,204.1746,141.3
0,310.0,7200.0,242.0,375410.0,204740.0,170561.0,197996.0,0.0,42.0,0.1736,0.0,4873.7619,1392.9571,1155.2,10.9524,11.0,199.0065,139.9
0,320.0,7200.0,242.0,407908.0,219709.0,188089.0,212725.0,0.0,49.0,0.2025,0.0,4482.8571,1201.1327,955.3,10.0,9.0,193.7956,134.7
0,330.0,7200.0,242.0,425889.0,231630.0,194121.0,224516.0,0.0,45.0,0.186,0.0,5146.3333,1587.2111,1266.6,12.6444,11.0,189.6904,131.8
0,340.0,7200.0,242.0,446620.0,240983.0,205500.0,233618.0,0.0,53.0,0.219,0.0,4545.8491,1509.934,1350.2,12.1132,12.0,187.1468,131.6
0,350.0,7200.0,242.0,472960.0,261262.0,211558.0,253568.0,0.0,49.0,0.2025,0.0,5330.8776,1296.798,918.2,10.9592,8.0,179.072,125.4
0,360.0,7200.0,242.0,493135.0,264833.0,228148.0,257034.0,0.0,51.0,0.2107,0.0,5191.8039,1454.1608,1286.6,12.5882,12.0,179.3545,124.3
0,370.0,7200.0,242.0,526862.0,285597.0,241115.0,277572.0,0.0,42.0,0.1736,0.0,6798.9286,1519.7167,1260.6,12.2857,10.0,173.1404,120.9
0,380.0,7200.0,242.0,543908.0,293767.0,249982.0,285495.0,0.0,50.0,0.2066,0.0,5874.34,1549.954,1162.1,13.24,10.0,171.6594,119.5
0,390.0,7200.0,242.0,574353.0,310632.0,263562.0,302074.0,0.0,50.0,0.2066,0.0,6211.64,1472.274,1272.2,12.2,11.0,168.0559,117.8
0,400.0,7200.0,242.0,596940.0,323019.0,273750.0,314319.0,0.0,52.0,0.2149,0.0,6210.9038,1127.8923,832.7,9.7308,8.0,166.6284,116.2
0,410.0,7200.0,242.0,619709.0,335112.0,284422.0,326230.0,0.0,42.0,0.1736,0.0,7977.8571,1157.9714,891.1,10.5,10.0,163.0224,114.1
0,420.0,7200.0,242.0,647759.0,352128.0,295446.0,342916.0,0.0,46.0,0.1901,0.0,7653.9565,1317.2957,974.9,11.087,9.0,161.0696,113.2
0,430.0,7200.0,242.0,682262.0,371830.0,310232.0,362474.0,0.0,46.0,0.1901,0.0,8082.2609,1338.2804,1053.9,14.0652,11.0,155.813,107.8
0,440.0,7200.0,242.0,711017.0,388941.0,321870.0,379251.0,0.0,45.0,0.186,0.0,8642.1333,1260.1156,877.1,12.8222,11.0,154.3661,107.6
0,450.0,7200.0,242.0,733191.0,398706.0,334277.0,388878.0,0.0,48.0,0.1983,0.0,8305.375,1263.8896,826.7,12.75,10.0,153.3496,107.1
0,460.0,7200.0,242.0,764888.0,413257.0,351414.0,403198.0,0.0,47.0,0.1942,0.0,8791.7021,1343.7064,933.7,12.4043,10.0,150.6455,105.2
0,470.0,7200.0,242.0,785959.0,427472.0,358266.0,417230.0,0.0,49.0,0.2025,0.0,8722.9184,1271.5408,750.1,11.6939,9.0,148.7034,104.9
0,480.0,7200.0,242.0,819857.0,449091.0,370525.0,438598.0,0.0,48.0,0.1983,0.0,9355.0625,1587.4521,1181.4,14.3333,10.0,144.4465,100.5
0,490.0,7200.0,242.0,839995.0,454675.0,385080.0,443875.0,0.0,55.0,0.2273,0.0,8265.8182,1532.9673,1158.8,12.7091,10.0,145.5226,102.1
0,500.0,7200.0,242.0,876522.0,477433.0,398841.0,466634.0,0.0,51.0,0.2107,0.0,9360.4314,1195.7804,953.4,12.7059,10.0,141.4253,99.3
0,40.0,10800.0,366.0,13377.0,6813.0,6561.0,5949.0,0.0,86.0,0.235,0.0,78.2209,2937.4895,2374.9,4.093,4.0,1075.3963,843.9
0,50.0,10800.0,366.0,20140.0,10136.0,10000.0,9090.0,0.0,80.0,0.2186,0.0,125.7,2226.06,1677.4,3.85,3.0,920.613,729.9
0,60.0,10800.0,366.0,27555.0,14153.0,13390.0,12888.0,0.0,75.0,0.2049,0.0,187.7067,2104.1373,1693.4,4.3733,4.0,789.7971,625.2
0,70.0,10800.0,366.0,37288.0,19240.0,18041.0,17712.0,0.0,73.0,0.1995,0.0,262.5616,2701.6521,2001.3,5.6301,5.0,685.1636,516.3
0,80.0,10800.0,366.0,51870.0,27761.0,24103.0,25991.0,0.0,71.0,0.194,0.0,390.0,2386.7465,1886.7,5.9577,5.0,574.8196,412.6
0,90.0,10800.0,366.0,61355.0,32126.0,29218.0,30131.0,0.0,79.0,0.2158,0.0,405.6582,2207.6443,1549.4,5.443,4.0,550.8547,408.5
0,100.0,10800.0,366.0,74651.0,39174.0,35462.0,36967.0,0.0,77.0,0.2104,0.0,507.7532,2343.4571,1819.4,6.7013,6.0,509.8042,368.4
0,110.0,10800.0,366.0,87737.0,46137.0,41580.0,43701.0,0.0,76.0,0.2077,0.0,606.0658,2323.2987,2210.2,7.0263,7.0,464.8628,340.3
0,120.0,10800.0,366.0,105204.0,56153.0,49037.0,53466.0,0.0,68.0,0.1858,0.0,824.7794,2167.5412,1854.4,7.5294,7.0,424.94,308.4
0,130.0,10800.0,366.0,122872.0,65802.0,57043.0,62900.0,0.0,76.0,0.2077,0.0,864.8158,2454.6632,1794.3,7.3158,6.0,390.3059,278.0
0,140.0,10800.0,366.0,142009.0,76593.0,65394.0,73516.0,0.0,73.0,0.1995,0.0,1048.2192,2252.9397,1857.0,8.1781,7.0,367.8726,263.8
0,150.0,10800.0,366.0,158528.0,86186.0,72310.0,82857.0,0.0,70.0,0.1913,0.0,1230.2286,2154.1643,1617.9,9.5571,8.0,355.3239,252.2
0,160.0,10800.0,366.0,180713.0,97900.0,82788.0,94399.0,0.0,61.0,0.1667,0.0,1603.918,1992.6934,1390.7,9.9016,8.0,331.462,237.5
0,170.0,10800.0,366.0,199540.0,108124.0,91376.0,104383.0,0.0,73.0,0.1995,0.0,1480.1507,2307.526,1771.1,8.6438,7.0,321.3894,226.5
0,180.0,10800.0,366.0,222420.0,118961.0,103410.0,115069.0,0.0,61.0,0.1667,0.0,1949.1803,1859.3885,1290.7,8.9672,7.0,307.4795,216.5
0,190.0,10800.0,366.0,244245.0,131408.0,112792.0,127211.0,0.0,65.0,0.1776,0.0,2020.6615,2201.1354,1665.3,10.8154,9.0,295.3752,208.3
0,200.0,10800.0,366.0,265964.0,142957.0,122948.0,138539.0,0.0,70.0,0.1913,0.0,2041.2429,1804.3814,1187.3,9.1571,7.0,284.7887,202.3
0,210.0,10800.0,366.0,294296.0,158709.0,135528.0,154002.0,0.0,77.0,0.2104,0.0,2060.1558,2141.1584,1842.0,9.7143,8.0,274.0991,193.1
0,220.0,10800.0,366.0,322690.0,175059.0,147567.0,170178.0,0.0,73.0,0.1995,0.0,2397.0685,1855.6384,1339.0,9.8356,8.0,259.6601,183.2
0,230.0,10800.0,366.0,356671.0,194753.0,161851.0,189665.0,0.0,72.0,0.1967,0.0,2703.9028,1705.8764,1370.5,9.2778,8.0,244.1903,171.0
0,240.0,10800.0,366.0,377780.0,206232.0,171477.0,200956.0,0.0,68.0,0.1858,0.0,3031.8235,1858.8426,1441.7,10.6176,8.0,241.3659,169.2
0,250.0,10800.0,366.0,408647.0,225304.0,183275.0,219580.0,0.0,78.0,0.2131,0.0,2887.5128,1540.4667,1184.6,9.1795,7.0,234.2988,164.9
0,260.0,10800.0,366.0,444576.0,243810.0,200684.0,238027.0,0.0,68.0,0.1858,0.0,3584.4412,1870.5162,1191.6,10.9706,9.0,223.7917,156.3
0,270.0,10800.0,366.0,472413.0,259541.0,212784.0,253415.0,0.0,73.0,0.1995,0.0,3554.3562,1825.6849,1421.5,10.9452,9.0,218.5936,150.9
0,280.0,10800.0,366.0,493643.0,270211.0,223345.0,264057.0,0.0,68.0,0.1858,0.0,3972.6912,1847.2088,1422.2,10.0735,7.0,216.1103,151.1
0,290.0,10800.0,366.0,528160.0,288020.0,240046.0,281628.0,0.0,68.0,0.1858,0.0,4234.5882,1818.0529,1150.7,11.4412,8.0,211.8476,148.1
0,300.0,10800.0,366.0,571211.0,314975.0,256141.0,308153.0,0.0,69.0,0.1885,0.0,4563.8551,2030.6261,1512.4,11.4783,8.0,202.6095,140.2
0,310.0,10800.0,366.0,596034.0,330917.0,265010.0,324043.0,0.0,55.0,0.1503,0.0,6015.6727,1508.2655,1220.0,11.5818,11.0,196.7935,137.6
0,320.0,10800.0,366.0,632563.0,345940.0,286509.0,338849.0,0.0,66.0,0.1803,0.0,5240.5152,1440.7879,1145.7,11.4545,10.0,194.7607,135.4
0,330.0,10800.0,366.0,663064.0,365052.0,297897.0,357771.0,0.0,65.0,0.1776,0.0,5615.1846,1994.8523,1363.2,14.3538,12.0,190.4007,132.7
0,340.0,10800.0,366.0,700643.0,383011.0,317490.0,375531.0,0.0,70.0,0.1913,0.0,5470.5857,1920.6771,1548.1,13.2,12.0,186.1828,130.4
0,350.0,10800.0,366.0,741649.0,415492.0,326017.0,407592.0,0.0,66.0,0.1803,0.0,6294.3333,1869.197,1195.9,12.8636,10.0,179.5007,126.4
0,360.0,10800.0,366.0,773717.0,423651.0,349914.0,415746.0,0.0,71.0,0.194,0.0,5965.9155,1452.8324,1359.1,11.6479,10.0,178.1056,123.3
0,370.0,10800.0,366.0,817939.0,450560.0,367231.0,442502.0,0.0,56.0,0.153,0.0,8044.7143,1914.8857,1394.1,13.7679,11.0,173.9334,121.4
0,380.0,10800.0,366.0,847008.0,465986.0,380861.0,457585.0,0.0,64.0,0.1749,0.0,7280.0313,1768.2844,1488.1,15.0313,12.0,171.9453,120.2
0,390.0,10800.0,366.0,896449.0,496681.0,399600.0,488009.0,0.0,64.0,0.1749,0.0,7759.6406,1695.2313,1282.7,12.4531,11.0,167.3429,117.1
0,400.0,10800.0,366.0,931078.0,512474.0,418431.0,503659.0,0.0,69.0,0.1885,0.0,7426.1594,1585.5594,979.4,10.6957,8.0,165.827,115.9
0,410.0,10800.0,366.0,968731.0,533739.0,434812.0,524556.0,0.0,63.0,0.1721,0.0,8471.0476,1691.8571,1313.9,12.9683,10.0,162.7111,113.9
0,420.0,10800.0,366.0,1012933.0,561297.0,451447.0,551955.0,0.0,62.0,0.1694,0.0,9052.1774,1699.8355,1098.9,12.2097,10.0,160.2929,112.5
0,430.0,10800.0,366.0,1061709.0,588455.0,473070.0,578959.0,0.0,61.0,0.1667,0.0,9645.8033,2047.6639,1317.0,15.2623,12.0,155.6049,108.5
0,440.0,10800.0,366.0,1109074.0,618274.0,490608.0,608285.0,0.0,64.0,0.1749,0.0,9659.5313,1616.8391,1225.5,14.625,12.0,153.8126,107.4
0,450.0,10800.0,366.0,1145137.0,633866.0,511066.0,623811.0,0.0,64.0,0.1749,0.0,9903.1563,1829.5906,1011.0,15.75,12.0,152.1765,106.4
0,460.0,10800.0,366.0,1190922.0,656925.0,533776.0,646589.0,0.0,66.0,0.1803,0.0,9952.4091,1896.8667,1415.3,13.6667,11.0,150.1652,104.9
0,470.0,10800.0,366.0,1219873.0,672885.0,546772.0,662564.0,0.0,59.0,0.1612,0.0,11403.8305,1605.8458,946.0,12.6102,9.0,148.7969,104.6
0,480.0,10800.0,366.0,1279156.0,711313.0,567605.0,700882.0,0.0,53.0,0.1448,0.0,13420.0,1729.6415,1296.1,14.6604,11.0,143.7707,100.5
0,490.0,10800.0,366.0,1322268.0,732440.0,589588.0,721196.0,0.0,72.0,0.1967,0.0,10171.7778,1772.1403,1387.4,14.5417,11.0,143.9452,101.2
0,500.0,10800.0,366.0,1356053.0,748200.0,607599.0,737207.0,0.0,65.0,0.1776,0.0,11509.7692,1478.5215,1028.6,13.6769,11.0,141.9167,99.6
0,40.0,14400.0,489.0,18482.0,9448.0,9030.0,8592.0,0.0,109.0,0.2229,0.0,85.6789,3115.2294,2374.9,3.9725,4.0,1127.8168,868.2
0,50.0,14400.0,489.0,27411.0,14101.0,13303.0,13058.0,0.0,112.0,0.229,0.0,124.9018,3048.9714,2074.1,4.5089,4.0,970.5141,747.3
0,60.0,14400.0,489.0,38621.0,20275.0,18338.0,18967.0,0.0,106.0,0.2168,0.0,190.2736,2405.1453,1841.1,4.4717,4.0,814.3016,614.7
0,70.0,14400.0,489.0,51439.0,26921.0,24509.0,25388.0,0.0,113.0,0.2311,0.0,237.2389,3289.7168,2484.8,5.5575,5.0,737.461,516.6
0,80.0,14400.0,489.0,70231.0,37920.0,32304.0,36148.0,0.0,91.0,0.1861,0.0,415.7033,2500.6714,2104.6,6.1758,6.0,621.2578,428.9
0,90.0,14400.0,489.0,83935.0,44742.0,39184.0,42743.0,0.0,102.0,0.2086,0.0,437.6471,2613.45,1666.2,5.9902,5.0,568.6699,411.9
0,100.0,14400.0,489.0,101885.0,53779.0,48091.0,51608.0,0.0,99.0,0.2025,0.0,542.2222,2803.498,2234.1,7.3838,6.0,541.4388,377.2
0,110.0,14400.0,489.0,120625.0,64484.0,56125.0,62064.0,0.0,101.0,0.2065,0.0,637.4554,2559.2921,2350.1,7.396,7.0,477.0485,341.1
0,40.0,18000.0,609.0,23171.0,11904.0,11265.0,11140.0,0.0,132.0,0.2167,0.0,89.1818,3289.0152,2497.3,4.0227,4.0,1253.8934,909.4
0,40.0,21600.1,730.0,28426.0,14708.0,13711.0,14128.0,0.0,167.0,0.2288,0.0,87.0719,3890.9988,2731.0,4.1856,4.0,1316.0229,895.9
0,40.0,25200.1,852.0,33175.0,17234.0,15937.0,16821.0,0.0,192.0,0.2254,0.0,88.7604,4053.712,2921.0,4.151,4.0,1374.3578,901.4
0,120.0,14400.0,489.0,145002.0,78531.0,66447.0,75801.0,0.0,95.0,0.1943,0.0,825.6421,2888.7842,2254.0,8.2105,7.0,436.6492,306.3
0,40.0,28800.1,975.0,38048.0,19764.0,18281.0,19564.0,0.0,222.0,0.2277,0.0,88.027,4287.2982,3090.7,4.1577,4.0,1401.5999,903.1
0,50.0,18000.0,609.0,34698.0,18096.0,16599.0,17104.0,0.0,139.0,0.2282,0.0,129.1871,3433.4755,2288.8,4.5108,4.0,1021.4718,750.2
0,40.0,32400.1,1096.0,42870.0,22286.0,20581.0,22014.0,0.0,246.0,0.2245,0.0,89.5935,4399.4691,3232.3,4.2114,4.0,1383.5527,898.3
0,50.0,21600.1,730.0,41932.0,21925.0,20003.0,21126.0,0.0,162.0,0.2219,0.0,134.3395,3746.6012,2366.2,4.5123,4.0,1068.1022,740.7
0,50.0,25200.1,852.0,48611.0,25544.0,23063.0,24920.0,0.0,190.0,0.223,0.0,133.4421,3910.6484,2440.0,4.4947,4.0,1108.8072,751.9
0,60.0,18000.0,609.0,49417.0,26232.0,23177.0,24991.0,0.0,124.0,0.2036,0.0,210.5484,2794.5371,1962.1,4.6048,4.0,871.9753,616.6
0,50.0,28800.1,975.0,55954.0,29401.0,26548.0,28862.0,0.0,228.0,0.2338,0.0,127.9518,4191.3417,2692.9,4.4956,4.0,1134.5615,749.7
0,40.0,36000.1,1219.0,47612.0,24804.0,22808.0,24636.0,0.0,278.0,0.2281,0.0,88.223,4582.5115,3283.6,4.2554,4.0,1403.1972,908.3
0,50.0,32400.1,1096.0,63804.0,33711.0,30085.0,33172.0,0.0,259.0,0.2363,0.0,129.1583,4229.9421,2815.9,4.471,4.0,1121.0855,732.2
0,60.0,25200.1,852.0,71536.0,38561.0,32972.0,37621.0,0.0,183.0,0.2148,0.0,209.7158,3529.6399,2369.7,5.1421,5.0,896.3088,603.8
0,70.0,18000.0,609.0,66066.0,35325.0,30734.0,33848.0,0.0,134.0,0.22,0.0,262.6194,3223.8515,2484.8,5.3507,5.0,769.1251,513.0
0,70.0,21600.1,730.0,80590.0,43435.0,37147.0,42125.0,0.0,162.0,0.2219,0.0,267.1173,3433.5333,2545.4,5.6728,5.0,771.2271,512.7
0,60.0,28800.1,975.0,82340.0,44399.0,37938.0,43513.0,0.0,211.0,0.2164,0.0,209.4218,3667.7374,2452.2,5.2322,5.0,896.0171,601.7
0,130.0,14400.0,489.0,168188.0,91382.0,76781.0,88504.0,0.0,104.0,0.2127,0.0,877.6731,3105.2981,2758.9,8.1442,7.0,408.0008,279.8
0,60.0,32400.1,1096.0,93382.0,50325.0,43047.0,49509.0,0.0,242.0,0.2208,0.0,206.9545,4071.5541,2667.3,5.4793,5.0,904.8141,600.9
0,50.0,36000.1,1219.0,71407.0,37756.0,33645.0,37262.0,0.0,283.0,0.2322,0.0,132.4134,4241.5463,2815.9,4.4947,4.0,1129.2105,734.7
0,70.0,25200.1,852.0,94346.0,51149.0,43191.0,49990.0,0.0,189.0,0.2218,0.0,269.6296,3629.2693,2545.4,5.746,5.0,782.314,519.6
0,80.0,21600.1,730.0,106978.0,58334.0,48635.0,56830.0,0.0,143.0,0.1959,0.0,406.9301,3152.0224,2357.9,6.1958,5.0,660.2649,442.6
0,70.0,28800.1,975.0,108858.0,59137.0,49714.0,57962.0,0.0,220.0,0.2256,0.0,267.8045,3823.8964,2669.8,5.8273,5.0,788.248,515.7
0,60.0,36000.1,1219.0,103265.0,55571.0,47688.0,54890.0,0.0,270.0,0.2215,0.0,204.8185,4151.7733,2790.6,5.4148,5.0,926.3828,608.5
0,70.0,32400.1,1096.0,123228.0,67194.0,56022.0,66170.0,0.0,250.0,0.2281,0.0,267.776,3869.0648,2712.5,5.784,5.0,797.4548,515.7
0,90.0,18000.0,609.0,106773.0,57568.0,49197.0,55616.0,0.0,116.0,0.1905,0.0,495.2759,2947.0086,2133.2,6.1552,5.0,588.6889,413.1
0,80.0,25200.1,852.0,126169.0,68978.0,57186.0,67486.0,0.0,176.0,0.2066,0.0,390.9205,3238.5625,2424.9,6.1932,5.0,658.2301,440.2
0,90.0,21600.1,730.0,130409.0,70971.0,59429.0,69182.0,0.0,133.0,0.1822,0.0,532.6165,3229.103,2419.5,6.3835,5.0,596.4101,407.6
0,140.0,14400.0,489.0,193789.0,105819.0,87944.0,102711.0,0.0,88.0,0.18,0.0,1201.4886,2654.7534,2274.4,8.2727,7.0,382.0139,263.8
0,80.0,28800.1,975.0,144598.0,79107.0,65482.0,77815.0,0.0,207.0,0.2123,0.0,381.1594,3559.8251,2428.0,6.1063,5.0,675.1292,441.5
